,G,age,job,X1,X2,D,orig_job,orig_X1,perturb_index
11786,F,46.25698383654482,?,?,0.14788364519146696,Y,E,0.3332029687965333,True
11787,F,48.123780813724615,E,3.092301619633772,0.46673940819796006,N,E,3.092301619633772,False
11788,F,44.30309165490246,E,1.358378913215674,-1.1262389453758257,Y,E,1.358378913215674,False
11789,M,22.619375817398986,F,1.0095235873203634,0.41747210863974576,Y,F,1.0095235873203634,False
11790,F,40.66350973280478,E,-0.8860229699770535,-0.4278752315183898,Y,E,-0.8860229699770535,False
11791,F,47.216900351460104,?,?,0.08932548393041871,Y,E,0.25740645370132803,True
11792,F,44.43327603562675,F,1.1946132896809718,0.31233552673248943,Y,F,1.1946132896809718,False
11793,F,50.185816131512524,F,-1.1781209130883292,-0.6510842771110107,Y,F,-1.1781209130883292,False
11794,M,25.72190394507616,F,1.9583564639053148,3.6935560480176353,N,F,1.9583564639053148,False
11795,F,44.84653076521678,F,-0.6204507575855907,0.34811499248764954,Y,F,-0.6204507575855907,False
11796,M,35.20417117079439,E,0.5508961667947618,0.9524300636941462,Y,E,0.5508961667947618,False
11797,F,40.184470431625904,?,?,1.2629102581854776,N,F,-0.06144574393843599,True
11798,M,26.95722560305744,F,0.6152138897502855,0.9691338625993584,Y,F,0.6152138897502855,False
11799,F,42.71927343250568,F,-1.1895301758906955,0.8425454851782921,Y,F,-1.1895301758906955,False
11800,M,30.54023260785194,E,0.8719966508683887,0.4645085065695712,N,E,0.8719966508683887,False
11801,M,29.385500785928677,E,0.1904143420816432,0.8258065611375409,Y,E,0.1904143420816432,False
11802,M,29.43363213952522,F,0.8607789595716282,-0.2780044396148047,Y,F,0.8607789595716282,False
11803,F,39.94882324867846,?,?,1.071319732936753,Y,F,0.5040772194552823,True
11804,F,48.383900433662994,?,?,-0.7075175252301714,N,F,-0.4403439682975303,True
11805,M,29.916700634413576,F,0.7132231528965514,-0.10321344252519432,Y,F,0.7132231528965514,False
11806,F,44.7523650347982,F,-0.4553186438930182,0.5142312461696036,Y,F,-0.4553186438930182,False
11807,F,46.611512257134706,?,?,0.5319851021011662,Y,F,-0.908585492023792,True
11808,M,30.74609693398016,F,1.0537394648078628,-0.009811670557553902,N,F,1.0537394648078628,False
11809,F,38.3894093564512,?,?,-0.1779374229782572,N,E,-0.1860614233265626,True
11810,F,49.21954760630746,?,?,-0.2449193732635911,Y,F,-0.2720640426726785,True
11811,M,30.084495187003498,F,0.8869091956473735,0.8509524070735565,Y,F,0.8869091956473735,False
11812,F,48.21597693867852,F,0.313451438005572,-0.6144673076866065,Y,F,0.313451438005572,False
11813,F,39.7586842313455,?,?,-0.4817784998041191,Y,F,0.44819483046241504,True
11814,M,27.585568532137085,E,2.3680233239827406,-1.2756514464464563,Y,E,2.3680233239827406,False
11815,F,45.30954197275784,F,-2.1949661411275354,-0.612660033435318,Y,F,-2.1949661411275354,False
11816,M,32.73114286460124,F,1.6256856423957766,-1.1293950661968637,Y,F,1.6256856423957766,False
11817,F,45.84172564475124,E,0.6827428801588797,-0.19086880456096936,Y,E,0.6827428801588797,False
11818,M,26.914074421894437,E,0.3163961590847824,1.065158527915841,N,E,0.3163961590847824,False
11819,M,32.120707227700514,E,1.0823104241376933,0.3274653710600365,Y,E,1.0823104241376933,False
11820,M,26.367251454173374,E,1.2358256009994373,-0.8781397550990817,Y,E,1.2358256009994373,False
11821,M,32.301112815585675,F,0.35739384247731953,-1.202397064503775,Y,F,0.35739384247731953,False
11822,F,45.126868706199005,F,1.847175814808932,0.5885425802104954,Y,F,1.847175814808932,False
11823,F,42.396601678963854,F,-0.629596790555,0.7167418425600992,Y,F,-0.629596790555,False
11824,M,30.35469990762075,F,0.38448440538844497,0.0696014878973396,Y,F,0.38448440538844497,False
11825,F,50.823203776563005,?,?,1.5573089270257914,N,F,-1.4105505973734636,True
11826,F,43.32749388961207,?,?,-0.5623143864527518,N,F,-0.7595064661563471,True
11827,M,28.12079910089013,E,0.11797207534074006,0.3726352457403864,N,E,0.11797207534074006,False
11828,M,29.8261021066808,E,0.7437724007057095,-1.0666671209823428,Y,E,0.7437724007057095,False
11829,M,28.88196633787514,F,1.748082020920769,0.7341268440456167,Y,F,1.748082020920769,False
11830,M,31.45878320528066,F,1.0174339874649667,-0.7441030329966812,N,F,1.0174339874649667,False
11831,M,27.469876307149548,E,1.3867222964377441,-0.5995749681560092,N,E,1.3867222964377441,False
11832,M,26.42859995203796,E,1.7702837722980829,0.4551900264001018,N,E,1.7702837722980829,False
11833,F,47.23829537493511,E,0.4062927182817079,-0.14933989680965146,Y,E,0.4062927182817079,False
11834,M,30.752938510441275,F,0.7855333020846182,-0.08215522408619585,N,F,0.7855333020846182,False
11835,F,44.2853187096541,E,-1.2926684020061263,0.17499635420037804,Y,E,-1.2926684020061263,False
11836,M,26.74665170703389,F,1.7441994533107503,-0.5736763921395207,Y,F,1.7441994533107503,False
11837,M,31.916270508857288,E,1.1769928132868293,0.6820807900703444,Y,E,1.1769928132868293,False
11838,M,33.32049704701721,E,0.7524866245950256,0.15906497113128792,Y,E,0.7524866245950256,False
11839,F,46.284644266996104,F,0.6117320689795448,1.7094729347582442,Y,F,0.6117320689795448,False
11840,M,31.698583214627625,E,0.556619960849775,-1.2093794778400684,Y,E,0.556619960849775,False
11841,F,45.01495030076481,?,?,0.1417449326052734,Y,E,-0.29112860177390976,True
11842,F,50.282649087935276,F,-1.0969470068437392,0.08747568772626414,N,F,-1.0969470068437392,False
11843,M,31.443103910062536,F,1.7296020358369948,0.0445520185765319,Y,F,1.7296020358369948,False
11844,M,30.7096599720868,E,-0.8091674104538371,0.14549979950156214,N,E,-0.8091674104538371,False
11845,F,39.80479723845377,E,1.3501057385016777,0.6226649621059709,Y,E,1.3501057385016777,False
11846,F,39.16925450531692,E,-0.2241195824401132,-0.7579197494290617,N,E,-0.2241195824401132,False
11847,M,30.99475097300645,E,0.6678545309329964,-0.8653601697906599,Y,E,0.6678545309329964,False
11848,M,28.540813273863535,F,0.5812504436926044,-0.8565465721711182,Y,F,0.5812504436926044,False
11849,M,31.486279735969912,F,1.2666076601353724,0.08845463383305703,N,F,1.2666076601353724,False
11850,F,39.403872116978455,?,?,-1.1490837030489838,N,E,-0.15852830633415008,True
11851,M,30.000237009970302,F,1.6363275269677846,1.2844370958086146,N,F,1.6363275269677846,False
11852,F,44.69107371012165,E,0.2463239049843829,1.7234747733045075,Y,E,0.2463239049843829,False
11853,M,31.890243890707307,F,1.21570502792519,1.4080695341771718,Y,F,1.21570502792519,False
11854,F,45.864523974007604,F,0.0677323760932907,-0.3957767704619344,Y,F,0.0677323760932907,False
11855,M,31.17395233182157,E,0.5606542180392664,-2.0336395855173084,Y,E,0.5606542180392664,False
11856,F,47.38858330086818,F,0.5435842505376884,4.285855641221728,Y,F,0.5435842505376884,False
11857,M,31.161450678963494,E,0.718155187949477,0.11058778715734636,Y,E,0.718155187949477,False
11858,M,33.772202293542406,F,0.3411853412628336,-1.0418228031472838,Y,F,0.3411853412628336,False
11859,F,49.44451032580142,E,-1.2294517561547085,1.2223359462711578,N,E,-1.2294517561547085,False
11860,F,37.64505417742276,?,?,-1.1886202845472371,Y,E,0.08281407693391545,True
11861,M,20.73529968945041,E,1.8864129481460623,0.14801721601996112,Y,E,1.8864129481460623,False
11862,M,30.86763945500986,E,1.0181470462507562,-2.7951110640032177,N,E,1.0181470462507562,False
11863,M,27.711940452630266,F,3.029135279428187,-0.5097351894246723,N,F,3.029135279428187,False
11864,M,35.05008731979092,F,2.025820002400541,-1.1575583523945439,Y,F,2.025820002400541,False
11865,M,24.09220548261488,E,0.6937947817300711,0.9877367486712262,N,E,0.6937947817300711,False
11866,M,34.513350139188226,E,1.6257921971655018,0.2623551619279189,N,E,1.6257921971655018,False
11867,M,22.43316450019193,F,1.3266709156110663,1.2971170787444852,Y,F,1.3266709156110663,False
11868,F,42.485455555180955,E,0.5875666670196842,-0.9021095778051552,N,E,0.5875666670196842,False
11869,F,43.82425661096693,E,-0.33920091153269233,-0.7333549402310319,N,E,-0.33920091153269233,False
11870,M,29.332168057883035,F,-0.6999037947364832,0.39588322672135023,N,F,-0.6999037947364832,False
11871,M,28.70969215642637,F,0.1296184840237855,0.03767899358393026,Y,F,0.1296184840237855,False
11872,F,46.51940215496112,?,?,-1.4897017843261902,N,F,0.8450149602346357,True
11873,M,35.192415861662994,E,1.8448700551452648,0.7928319434557507,Y,E,1.8448700551452648,False
11874,F,48.00886646688029,E,-0.4159831558957821,0.3467888735904427,Y,E,-0.4159831558957821,False
11875,M,32.11268914708357,E,-0.22140561579964824,-0.2384969012302338,N,E,-0.22140561579964824,False
11876,F,43.257604588217376,E,-0.4782824354755799,0.533965610261369,Y,E,-0.4782824354755799,False
11877,M,29.929547781114024,E,0.9746073094503708,1.060697026503021,N,E,0.9746073094503708,False
11878,F,44.6787299249636,?,?,0.6961130958459464,N,F,-0.4035047633328132,True
11879,M,30.53734757858303,F,0.8714304690969962,0.5275928315151553,N,F,0.8714304690969962,False
11880,F,41.04195988944914,?,?,-1.080056029379861,N,F,-0.623055822467785,True
11881,M,24.96502608033649,E,0.18859004439015514,-0.6828937976933995,Y,E,0.18859004439015514,False
11882,F,45.10230050914762,E,0.4307565337671228,0.7291389794600789,Y,E,0.4307565337671228,False
11883,M,34.17884489695265,F,0.44687276049324254,0.4540881594196145,Y,F,0.44687276049324254,False
11884,F,44.94120459165399,?,?,-0.9229554324881782,Y,F,-0.4539892250435068,True
11885,M,28.45514100169436,F,0.6007877681635664,-0.22395291749243607,Y,F,0.6007877681635664,False
11886,M,33.170860823959195,E,1.5597743475601085,-0.8285161139655652,Y,E,1.5597743475601085,False
11887,M,30.191128419669205,E,0.09955797387914822,-0.7912678272465791,Y,E,0.09955797387914822,False
11888,M,28.14177260851832,E,1.8437515641411157,-0.07251471754799631,Y,E,1.8437515641411157,False
11889,M,29.15470416050839,F,0.7692963756074248,-0.13205589249870833,Y,F,0.7692963756074248,False
11890,M,33.61054211258589,E,1.0962556222311586,1.2266693246474134,N,E,1.0962556222311586,False
11891,F,43.35037364325121,F,0.4524342345180349,-0.1467476241089942,Y,F,0.4524342345180349,False
11892,M,27.128400421526035,E,2.3027942530502745,-0.5098367979085213,Y,E,2.3027942530502745,False
11893,F,45.792251650020454,F,0.26799494721174705,0.14371752704944118,Y,F,0.26799494721174705,False
11894,F,49.90250208626564,E,-0.7157342996381609,0.061598502657479,Y,E,-0.7157342996381609,False
11895,F,43.16521599175054,F,0.989809888545106,1.145474242666619,N,F,0.989809888545106,False
11896,F,43.282257194422634,E,0.4705828324785549,-1.6718358887256664,N,E,0.4705828324785549,False
11897,M,27.404457311392303,F,0.6353283017076272,0.2883616488048098,Y,F,0.6353283017076272,False
11898,F,39.14243686679417,E,-0.014932867393708847,-1.0447432199265958,N,E,-0.014932867393708847,False
11899,F,47.50156191648895,?,?,1.8523039872952265,Y,E,-0.3967804156203581,True
11900,M,25.215126176209655,E,1.1965328025124553,0.07155190532927196,Y,E,1.1965328025124553,False
11901,F,43.30921294394693,E,-0.6822986048112294,1.2537438536770409,Y,E,-0.6822986048112294,False
11902,M,32.70434086327365,E,1.1148971224800424,-2.2294402330206795,Y,E,1.1148971224800424,False
11903,F,42.444941815460865,F,-2.0525116764509783,-0.9726954099597984,Y,F,-2.0525116764509783,False
11904,F,46.1114547956326,?,?,-0.8541699712012061,Y,E,0.026257182719328538,True
11905,F,41.8000260924689,?,?,-1.2510903482517557,N,E,0.27627937033510586,True
11906,M,30.386434959439573,F,1.2940115256764335,-0.2680609034302794,Y,F,1.2940115256764335,False
11907,F,37.713102865916035,E,-1.2589560552787455,-0.09824862478261742,Y,E,-1.2589560552787455,False
11908,M,28.194758770533014,E,0.27618787079282425,-2.7065048719073093,Y,E,0.27618787079282425,False
11909,F,46.753142901817725,E,-0.8549474607591488,0.4315496155970478,N,E,-0.8549474607591488,False
11910,F,42.1729046841425,E,0.48337402360606396,0.4952709430614906,N,E,0.48337402360606396,False
11911,M,30.677172042035714,E,1.859137960995162,2.31737943343666,N,E,1.859137960995162,False
11912,F,43.695852133587984,?,?,1.790290668242715,N,F,0.3890248494693379,True
11913,M,29.88198003668631,E,0.9950643117795344,1.036892122693878,N,E,0.9950643117795344,False
11914,F,43.47068930439593,F,0.9563995130959082,-0.4934299794509934,N,F,0.9563995130959082,False
11915,F,48.129306381766995,F,0.10996420243361654,-0.6587244934651763,Y,F,0.10996420243361654,False
11916,F,49.3357757911954,F,-0.36072923639256016,0.21569958926701147,Y,F,-0.36072923639256016,False
11917,M,30.978411086016678,E,0.23773507196897134,-0.7816968362622504,Y,E,0.23773507196897134,False
11918,M,33.41842527670489,E,0.8744458782617704,0.16075444841203712,Y,E,0.8744458782617704,False
11919,F,47.34436118288287,E,-1.5771030044663272,-1.4151940550524031,Y,E,-1.5771030044663272,False
11920,F,45.08630433356609,F,2.8553757484731004,-0.4447843380058881,Y,F,2.8553757484731004,False
11921,F,36.75919123023121,F,-0.6350323388888273,1.6773578435905172,Y,F,-0.6350323388888273,False
11922,F,47.25091735391621,?,?,0.3867525774495594,Y,E,1.4035706103096484,True
11923,F,43.87247057543521,F,-1.5484172086186578,1.1128670203060511,N,F,-1.5484172086186578,False
11924,M,24.991642264575056,E,1.3477671827739537,1.886137104189904,N,E,1.3477671827739537,False
11925,M,24.285845582250623,F,0.2861682082241328,0.9591953067510108,N,F,0.2861682082241328,False
11926,F,45.0993927256521,F,2.1850803403758814,2.4224495691405576,N,F,2.1850803403758814,False
11927,M,32.37780029308078,F,1.6379596773311662,0.8388727116928241,Y,F,1.6379596773311662,False
11928,F,39.88113017837125,?,?,-0.8159924325514986,Y,E,0.43292530814684094,True
11929,M,29.792384656722273,E,-0.4997008190262218,1.5163911739375375,Y,E,-0.4997008190262218,False
11930,F,40.975911240642226,E,0.90203926482963,0.6435745363729395,N,E,0.90203926482963,False
11931,F,44.80140478340976,E,0.5670707012323496,0.4092240798975227,Y,E,0.5670707012323496,False
11932,F,40.99647921960596,?,?,1.7183226170757686,Y,E,0.2932743923811895,True
11933,F,44.14786391364571,?,?,-0.08003615733509299,N,E,-1.7365777864543392,True
11934,M,27.05187039448072,E,1.266867624981428,-1.0487720031479792,Y,E,1.266867624981428,False
11935,F,39.567571026614864,E,0.7109208026726572,-0.2141771904398895,Y,E,0.7109208026726572,False
11936,M,31.228457362181864,F,0.9148541525195509,1.017844930371299,Y,F,0.9148541525195509,False
11937,F,48.577542566498785,E,-1.3939466492795571,0.7592806667516888,N,E,-1.3939466492795571,False
11938,M,27.20441215033225,F,0.2877323278140227,0.5728220257082473,Y,F,0.2877323278140227,False
11939,M,25.20261021152109,E,0.9254644731466678,0.6055765334830181,N,E,0.9254644731466678,False
11940,F,47.75169091044798,?,?,-0.8523482229485105,Y,E,0.6280057483868566,True
11941,M,32.08850609944832,E,-0.7452867840404562,-0.8808542439115681,Y,E,-0.7452867840404562,False
11942,M,29.021096030528646,E,1.141856422621654,-0.4607036410360557,Y,E,1.141856422621654,False
11943,M,33.655558996534594,F,0.3282973536388249,0.7181840775992246,N,F,0.3282973536388249,False
11944,F,44.97654721738103,E,-0.8038668331653102,0.5790495488720866,N,E,-0.8038668331653102,False
11945,M,33.02418190466277,F,1.3589822227563355,-0.386063904436969,N,F,1.3589822227563355,False
11946,F,46.661340780040064,E,-0.9942888840175872,-0.6235859129864655,Y,E,-0.9942888840175872,False
11947,M,26.434373326959108,F,1.7416949914661732,-0.34016368608590264,N,F,1.7416949914661732,False
11948,M,36.834263051236526,E,1.1225464553290798,-1.3322459213090845,N,E,1.1225464553290798,False
11949,M,30.890382067589716,E,1.01040588057299,-0.3735280037747476,Y,E,1.01040588057299,False
11950,F,48.1683836227375,F,-1.7972851295722252,-0.9619418494448464,N,F,-1.7972851295722252,False
11951,F,46.25458957190109,F,-0.1931378564977154,0.9170179906366412,N,F,-0.1931378564977154,False
11952,M,25.72553736964598,F,0.7145266484473951,-0.015526110771306185,N,F,0.7145266484473951,False
11953,F,39.70085541866975,?,?,-0.7936813069165134,N,F,-0.7168516021511206,True
11954,F,43.44734338515514,F,-0.37009496389540303,0.29049692286740475,Y,F,-0.37009496389540303,False
11955,F,44.31999195871993,F,0.24244678774293502,-0.2934160043813388,Y,F,0.24244678774293502,False
11956,F,43.673086033466824,?,?,1.5998722142393085,N,F,1.353671692617379,True
11957,M,30.27308849763589,E,1.3566966540573278,0.224516164554796,Y,E,1.3566966540573278,False
11958,F,41.301439827555114,?,?,-0.6810392245851462,Y,E,-1.1023502202344082,True
11959,M,29.33662702441001,F,1.0893166018333365,-0.7174949113376797,Y,F,1.0893166018333365,False
11960,M,38.58019403656065,E,1.1353128430858486,-0.02299643352158677,Y,E,1.1353128430858486,False
11961,M,32.099816484870004,E,1.3171405705653985,-0.6433348261808316,Y,E,1.3171405705653985,False
11962,M,29.01740052826375,F,0.9453393033062923,0.8996737415744588,N,F,0.9453393033062923,False
11963,M,30.60958981347513,E,2.4262362642752766,-0.1399249755181112,Y,E,2.4262362642752766,False
11964,F,41.279191545297365,F,-1.0194780229738385,-0.906804127403062,Y,F,-1.0194780229738385,False
11965,M,31.7332988246242,E,1.2773617032639573,1.2186594214922426,N,E,1.2773617032639573,False
11966,F,44.935655729653924,F,2.9099796468179036,-0.4671718760966935,N,F,2.9099796468179036,False
11967,M,35.034671949557165,F,0.8752952781228488,-0.019404343690298077,N,F,0.8752952781228488,False
11968,M,32.60990322154883,F,0.6031770568354538,-0.5684084159873839,Y,F,0.6031770568354538,False
11969,M,30.86977268301045,E,1.1415343327971028,-0.8678084419519968,N,E,1.1415343327971028,False
11970,M,28.926171521503328,E,1.3524783990377005,0.5519516198364797,Y,E,1.3524783990377005,False
11971,F,44.369092378100525,F,-0.43628405563868383,-0.9348483269034996,Y,F,-0.43628405563868383,False
11972,F,45.90969446266738,F,-1.5781536266767089,0.4797087088341557,Y,F,-1.5781536266767089,False
11973,F,40.98212288808904,E,-0.05721265753421995,-1.7733448073106377,N,E,-0.05721265753421995,False
11974,F,43.680228011102336,?,?,0.587353674867504,N,F,-1.6782733861680426,True
11975,M,26.740463829219042,E,1.0766233437345192,-2.0052975005097355,Y,E,1.0766233437345192,False
11976,M,23.909654701758924,F,0.6639220968684503,-2.033697527354173,Y,F,0.6639220968684503,False
11977,M,30.951902327639203,E,2.348646865200558,-0.21584556523604595,Y,E,2.348646865200558,False
11978,M,31.854655793351736,E,2.4431283379028663,-0.23989486673659904,Y,E,2.4431283379028663,False
11979,M,33.59941247668128,E,0.4191443516637241,-1.976691191377392,Y,E,0.4191443516637241,False
11980,M,37.983543193318226,F,0.1436366808526307,-1.7725622725842938,N,F,0.1436366808526307,False
11981,F,43.36249774169973,?,?,0.7912243581433632,N,F,-0.09558081442578194,True
11982,M,32.68236678394661,F,0.493911652350103,0.6274369300585726,Y,F,0.493911652350103,False
11983,F,48.051053708062824,?,?,0.01563834249110262,N,F,-1.5102883834567045,True
11984,M,31.758345882037787,E,2.3061527541686497,-0.4388458220196213,N,E,2.3061527541686497,False
11985,F,44.28004187443279,?,?,-0.2509407925061478,N,F,-0.6968463288134303,True
11986,F,48.4673818241904,?,?,-0.7350331891629234,N,F,0.5167600565205708,True
11987,M,29.057166893618437,E,2.3081685936585314,0.059263649908425,Y,E,2.3081685936585314,False
11988,F,41.4927032801196,?,?,-0.26495686392195983,Y,F,-0.6309816564209058,True
11989,F,45.94088343379134,?,?,-1.1821021216375505,Y,E,-0.0008967538550314283,True
11990,F,47.116761950851746,E,0.6174471955795033,0.10510006037962308,Y,E,0.6174471955795033,False
11991,M,33.93421012227447,E,1.1972029695267232,-0.4178300380614501,Y,E,1.1972029695267232,False
11992,F,48.96159399706627,?,?,-3.086227797257473,Y,E,-0.8685209305390239,True
11993,M,30.55098579497009,F,0.8837087329122256,2.1433156816054058,N,F,0.8837087329122256,False
11994,M,29.150157583359288,F,0.542864673846899,1.8003720030321388,Y,F,0.542864673846899,False
11995,F,47.816551737404424,F,-2.1174771847304643,-1.3339478871893111,Y,F,-2.1174771847304643,False
11996,F,48.751639243442185,?,?,-0.499315735733181,N,E,-1.7138003692300698,True
11997,M,25.78807999193965,E,0.8870009894901549,-0.05957641152557601,Y,E,0.8870009894901549,False
11998,M,30.43770218866096,F,0.7765119295198627,-0.0815746843460647,Y,F,0.7765119295198627,False
11999,M,33.06889803517073,F,1.4262931299696329,-1.8172089756643999,N,F,1.4262931299696329,False
12000,M,31.933785661178888,E,-0.4148424009574805,0.9544544546603996,N,E,-0.4148424009574805,False
12001,M,30.43438331979864,F,1.3763907413870609,0.026638679934246085,Y,F,1.3763907413870609,False
12002,F,43.62787702113743,E,1.4469786025425688,-0.7247435240793242,Y,E,1.4469786025425688,False
12003,F,40.08189219157765,F,0.6468976226923369,0.4710936992953719,Y,F,0.6468976226923369,False
12004,F,46.94139118818154,?,?,-0.03553787290226105,N,F,1.1313584665526868,True
12005,F,52.33982736420688,F,-1.083669185374737,0.5382333884772644,N,F,-1.083669185374737,False
12006,M,31.794165803388843,E,-0.15762725913321485,-0.20170022326551432,N,E,-0.15762725913321485,False
12007,M,25.235579491745877,E,1.1399498736452816,-0.2736326331171818,Y,E,1.1399498736452816,False
12008,M,26.99680055759063,E,0.6484583162557072,-1.0850501065137106,Y,E,0.6484583162557072,False
12009,M,24.234891942010908,F,1.2679535391484626,0.4361391639886092,N,F,1.2679535391484626,False
12010,F,45.89086335744605,E,1.2085426167528166,0.7275456015155338,N,E,1.2085426167528166,False
12011,M,34.241290773760326,E,2.6616029948451807,-1.5133862264147282,N,E,2.6616029948451807,False
12012,M,29.01165703067862,E,1.1644856520792093,-1.0869604924104057,Y,E,1.1644856520792093,False
12013,M,27.49345528517138,F,1.4694757893042467,-0.4892189398016935,Y,F,1.4694757893042467,False
12014,F,39.042362642697846,?,?,-0.2241794827844953,Y,E,-0.28160036250673465,True
12015,M,25.247384235046283,E,0.17349159405942027,-0.7801714289137883,Y,E,0.17349159405942027,False
12016,M,28.47814224340424,F,0.43731358955128585,-1.805024876264184,N,F,0.43731358955128585,False
12017,M,27.445899027318312,F,2.541299223124198,0.4219087984546445,Y,F,2.541299223124198,False
12018,F,45.518538639015595,F,-1.2281219787136428,0.09855168209433084,Y,F,-1.2281219787136428,False
12019,F,42.75252126391051,E,-1.0931417778593449,0.7518415093392448,Y,E,-1.0931417778593449,False
12020,F,47.85792351896886,?,?,0.009975617488568265,Y,F,2.4704101210205254,True
12021,M,33.55618693801075,F,1.2539500903986602,-1.320485652380048,Y,F,1.2539500903986602,False
12022,M,31.45733684828984,F,1.2569211761135248,-0.7362209992230709,Y,F,1.2569211761135248,False
12023,M,34.723178497105074,E,2.250106410313771,-1.362519195139701,Y,E,2.250106410313771,False
12024,M,32.63380831855616,F,-0.11861908694319225,1.46595702435312,Y,F,-0.11861908694319225,False
12025,M,29.612645917744807,E,1.3968997750468677,1.5852022481297054,N,E,1.3968997750468677,False
12026,F,47.70855382656056,?,?,0.922294459829578,N,E,0.8031804453975091,True
12027,F,42.406100380326656,E,-0.917922375717184,-0.6225005291318905,Y,E,-0.917922375717184,False
12028,M,29.628363797767385,E,1.2742786206937329,-0.4121412660824301,Y,E,1.2742786206937329,False
12029,M,38.357042857494356,E,0.9184523222651012,-0.10127079942500253,Y,E,0.9184523222651012,False
12030,M,32.371063818188354,E,1.1577608531174546,1.0839953209231596,Y,E,1.1577608531174546,False
12031,M,29.67003519922419,E,0.9087770689539582,-0.18682434727193714,Y,E,0.9087770689539582,False
12032,F,43.261588650712405,?,?,1.3171703933270995,Y,F,0.7834047362292659,True
12033,M,29.429016504988056,E,0.8430512341485269,0.738340902932582,Y,E,0.8430512341485269,False
12034,F,45.672624015275204,?,?,0.7114495614714037,Y,F,-0.051657535793193925,True
12035,M,20.38963941265294,E,1.5177952054037798,-1.337820084379442,N,E,1.5177952054037798,False
12036,F,41.693262072289976,F,-0.6734268260825099,0.4559955399737306,Y,F,-0.6734268260825099,False
12037,F,45.79059721972868,F,1.3610804159888623,-1.0297137503810414,Y,F,1.3610804159888623,False
12038,F,41.766416282217996,?,?,-1.0663639334511337,N,E,0.7266793700251155,True
12039,F,42.62115452639963,?,?,1.8599837043123928,Y,F,0.7462473759455752,True
12040,F,45.41763289864836,E,-0.9291234002441998,0.2518027297886151,N,E,-0.9291234002441998,False
12041,M,30.30374787704046,E,2.5476929041031138,0.37765900122634943,Y,E,2.5476929041031138,False
12042,M,30.871133896380407,E,0.3304502877276494,1.6198328704950775,Y,E,0.3304502877276494,False
12043,M,32.2467780057482,E,0.7528004478437721,-0.13857668783212468,N,E,0.7528004478437721,False
12044,M,31.46938989463263,F,0.9696661287964684,0.07799304717427523,N,F,0.9696661287964684,False
12045,M,32.734252308779965,E,1.9506472404831148,-0.9513822518793864,N,E,1.9506472404831148,False
12046,F,54.060878656203506,E,-0.06420069915899176,1.6096772841011011,Y,E,-0.06420069915899176,False
12047,F,38.18108053833559,?,?,-1.15034606974223,Y,F,-0.4990572101325922,True
12048,F,42.06480460142674,F,0.9972393623166425,0.2158631503554628,N,F,0.9972393623166425,False
12049,M,31.25630765711364,E,0.8646302102336596,0.9789539374948324,Y,E,0.8646302102336596,False
12050,F,42.08152386392322,E,1.2694454373212098,-1.6471439034528983,Y,E,1.2694454373212098,False
12051,F,44.051780111269714,?,?,0.3016359651559781,Y,F,-0.6293994180204395,True
12052,M,28.92167751354511,E,0.8879128434248904,1.4386115493242808,Y,E,0.8879128434248904,False
12053,M,33.84487884849678,E,0.8205880510738217,0.7306500193587243,Y,E,0.8205880510738217,False
12054,F,39.87902651629221,?,?,-1.8357972691671205,N,F,-0.07250918907838949,True
12055,M,28.60802265183481,E,1.5206004246300735,0.6295026698948862,Y,E,1.5206004246300735,False
12056,M,30.39201296407257,E,1.7926780821949608,-0.4132591072274239,Y,E,1.7926780821949608,False
12057,M,29.368562149290515,E,0.6960901463537564,-1.5983789975456861,Y,E,0.6960901463537564,False
12058,F,42.45447019959357,?,?,-0.06758615279425496,N,F,-2.9094354616794376,True
12059,F,43.86195373555343,E,-0.13232054448618494,-1.8248831905982477,N,E,-0.13232054448618494,False
12060,F,45.75251411306055,F,-0.2460999244648602,0.5449636340548563,Y,F,-0.2460999244648602,False
12061,F,47.4353652003366,?,?,0.6511113797355593,Y,E,-0.7158421435283117,True
12062,M,24.882612697753306,E,2.490776027817398,1.192529442653894,N,E,2.490776027817398,False
12063,F,42.28634036096417,F,1.1742450345786026,1.446473015901452,Y,F,1.1742450345786026,False
12064,F,44.218754195998734,E,0.9783309108826672,-0.6434930852342222,Y,E,0.9783309108826672,False
12065,F,39.468840133402075,?,?,2.713322965873897,Y,F,-0.29630830621699894,True
12066,F,49.68262724218231,E,-1.1627272258225785,0.9117081658176645,Y,E,-1.1627272258225785,False
12067,M,28.224457553352877,E,0.9780912109466956,-0.453175041871543,Y,E,0.9780912109466956,False
12068,M,33.86106719679197,E,1.5886801291404191,-1.2206915863232275,N,E,1.5886801291404191,False
12069,M,30.918619276732414,E,1.2651610458926574,-0.37054028711925796,Y,E,1.2651610458926574,False
12070,F,44.916135013314026,E,1.0111227744353188,1.2997782198213013,Y,E,1.0111227744353188,False
12071,F,46.80098101300335,?,?,-0.8172878505402414,Y,F,0.11099037536305513,True
12072,M,30.51139445093604,E,1.039483533670719,1.032709187374575,Y,E,1.039483533670719,False
12073,F,47.443203165312674,?,?,-1.287204612882532,Y,F,0.2111046086314263,True
12074,F,48.316225273037325,?,?,0.3879989016698197,Y,E,0.03542662460675793,True
12075,F,43.82866935839829,?,?,-0.3668969459907794,Y,F,0.982863701622966,True
12076,M,33.709419820597965,F,1.4137168321835,1.4443743632504515,N,F,1.4137168321835,False
